id,address,bad_address,PO,lat,lon,score,precision,precise_geocode,fips_tract_id,fraction_assisted_income,fraction_high_school_edu,median_income,fraction_no_health_ins,fraction_poverty,fraction_vacant_housing,dep_index,dist_to_1100,dist_to_1200,length_1100,length_1200
59900700299,850 CLEARFIELD LN SPRINGDALE OH 45240,FALSE,FALSE,39.304967,-84.508419,0.797,range,TRUE,39061021501,0.09085963003264418,0.9415829145728644,55714,0.09230086532061238,0.09692618353152345,0.09901960784313725,0.31201136562405535,580.3772844330208,1586.821733852018,0,0
24800010022,3020 WEST TOWER AV CINCINNATI OH 45238,FALSE,FALSE,39.132613,-84.601335,0.943,range,TRUE,39061010900,0.23395613322502032,0.8752873563218391,31847,0.16215199398043642,0.26034612490594433,0.05525709900230238,0.4554923502070918,3853.5324939836423,566.7661036286997,0,0
17900780057,4056 VINEDALE AV CINCINNATI OH 45205,FALSE,FALSE,39.104309,-84.586379,0.922,range,TRUE,39061009700,0.3494598403006106,0.7811955890887986,27845,0.13112827400940227,0.42612491605104097,0.1738455568490493,0.5644072163546874,4673.7622517634945,1012.5320826674274,0,0
52001720079,6831 WINDWARD AV COLUMBIA TOWNSHIP OH 45227,FALSE,FALSE,39.153852,-84.378738,0.731,range,TRUE,39061005600,0.16300940438871472,0.8674838112858464,45230,0.16413744985173556,0.19592476489028213,0.0995059985885674,0.41384723819108354,2765.7288664786965,955.7656903533374,0,0
17900750214,1048 SUNSET AV CINCINNATI OH 45205,FALSE,FALSE,39.112091,-84.585264,0.922,range,TRUE,39061009700,0.3494598403006106,0.7811955890887986,27845,0.13112827400940227,0.42612491605104097,0.1738455568490493,0.5644072163546874,4342.272098324186,185.79062261152572,0,458.29425236563657
11900010082,1739 NORTHCUTT AV CINCINNATI OH 45237,FALSE,FALSE,39.173876,-84.4666,0.896,range,TRUE,39061006300,0.15276967930029153,0.888420245398773,38470,0.11028192371475953,0.1423794928949568,0.12455334354262379,0.3831314993957367,489.89188318528693,64.54955108864893,0,584.3962271392089
55002430066,6673 POWNER FARM DR GREEN TOWNSHIP OH 45248,FALSE,FALSE,39.15658,-84.666803,0.765,range,TRUE,39061021101,0.002937720329024677,0.9597113650030066,85671,0.03346774193548387,0.06763872012960713,0.0565410199556541,0.21836435364935775,4117.0788168310055,291.2800950363404,0,114.5478522823564
60800050170,3511 BEEKLEY WOODS DR SHARONVILLE OH 45241,FALSE,FALSE,39.268933,-84.410181,0.941,range,TRUE,39061023002,0.042938931297709926,0.9164926931106472,55119,0.07803525450584274,0.05749405233941316,0.027829313543599257,0.28302682428736314,1798.9647056667015,244.19260370492373,0,343.0845793595418
7200020282,1227 MARTIN DR CINCINNATI OH 45202,FALSE,FALSE,39.108586,-84.493594,0.951,range,TRUE,39061026800,0.00411522633744856,0.9834123222748815,81402,0.04002501563477173,0.05378361475922452,0.13291703835860838,0.22474669473701697,689.8145519142909,60.16564850497747,0,1233.3467371629417
8800070090,246 EARNSHAW AV CINCINNATI OH 45219,FALSE,FALSE,39.121228,-84.506314,0.922,range,TRUE,39061002200,0.237045203969129,0.8253061224489796,24660,0.1398795738767948,0.3700787401574803,0.33650329188002925,0.5346882909798587,657.338969233323,451.0572757455404,0,0
62902310012,9400 CUNNINGHAM RD INDIAN HILL OH 45243,FALSE,FALSE,39.19973,-84.308398,0.814,range,TRUE,39061024400,0.029745042492917848,0.9927563150074294,167500,0.020232345646782404,0.04072575381803942,0.09516180711310478,0.12043720973997506,3799.5810165743246,1300.7563930071346,0,0
4000020104,3751 HYDE PARK AV CINCINNATI OH 45209,FALSE,FALSE,39.146821,-84.437076,0.922,range,TRUE,39061005200,0.04912663755458515,0.9321522804372409,74211,0.09966120835686053,0.09974640743871513,0.10721247563352826,0.2880369629515639,773.5219388485024,477.812182160735,0,0
54000400362,4993 DUEBBER DR DELHI TOWNSHIP OH 45238,FALSE,FALSE,39.101511,-84.607025,0.754,range,TRUE,39061021401,0.19002822201317027,0.8919172932330827,39675,0.0746588693957115,0.1742992499013028,0.08044982698961937,0.3812906142253641,5100.179075472599,1891.409298701989,0,0
61201120040,5 MUIRFIELD LN BLUE ASH OH 45241,FALSE,FALSE,39.241217,-84.403766,0.796,range,TRUE,39061023501,0.03676048248133257,0.9477658904971681,101984,0.0434883182974786,0.03269944341372913,0.06848582129481005,0.20847197268480477,1845.8297068770837,1341.0126093370382,0,0
55001810077,4211 RACE RD GREEN TOWNSHIP OH 45211,FALSE,FALSE,39.167808,-84.629866,0.734,range,TRUE,39061020802,0.034328358208955224,0.9405176704828273,74387,0.051885160843998614,0.06572120373573158,0.024745269286754003,0.24598390819390992,2097.35815680952,1087.1518197519906,0,0
50100100063,5027 VILLAGE DR NEWTOWN OH 45244,FALSE,FALSE,39.118491,-84.332253,0.94,range,TRUE,39061024902,0.034594594594594595,0.9656777196044212,116619,0.04346704501483297,0.015320695923136847,0.033101045296167246,0.17797290118293568,4530.5037941808605,605.6699780019283,0,0
60800300205,5089 LORD ALFRED CT SHARONVILLE OH 45241,FALSE,FALSE,39.28663,-84.380142,0.944,range,TRUE,39061022302,0.07533964594483326,0.9203581526861452,66537,0.12659870250231697,0.12696941612604262,0.017394822006472493,0.3117193452836875,364.54180870600993,1313.7334527084572,0,0
