"id","address","bad_address","PO","score","precision","precise_geocode","fips_tract_id","fraction_assisted_income","fraction_high_school_edu","median_income","fraction_no_health_ins","fraction_poverty","fraction_vacant_housing","dep_index","dist_to_major_road","lon","lat"
"52002140068","5731 MONNING PL COLUMBIA TOWNSHIP OH 45227",FALSE,FALSE,0.735,"range",TRUE,39061005500,0.328794755421079,0.840616966580977,32909,0.130028549182455,0.311313394018205,0.181255161023947,0.50696413205164,757.23405237455,-84.394386,39.167204
"59002820347","12065 HAZELHURST LN SPRINGFIELD TOWNSHIP OH 45240",FALSE,FALSE,0.739,"range",TRUE,39061021571,0.175762439807384,0.934809862097785,61500,0.108382726502964,0.154842342342342,0.0666666666666667,0.346528165554308,537.705114965914,-84.535348,39.301661
"100050097","6254 CRESTVIEW PL CINCINNATI OH 45230",FALSE,FALSE,0.945,"range",TRUE,39061004604,0.173248407643312,0.937609841827768,60064,0.0196469248291572,0.124928366762178,0.166666666666667,0.32081478739094,4445.80462994977,-84.384884,39.097664
"54000330120","5056 FRANCISVIEW DR DELHI TOWNSHIP OH 45238",FALSE,FALSE,0.775,"range",TRUE,39061021421,0.0477839335180055,0.948060486522025,86371,0.0740657865294249,0.0272991720742896,0.032171581769437,0.232696460079395,3255.71780601614,-84.611169,39.081583
"18000800026","4736 GLENWAY AV CINCINNATI OH 45238",FALSE,FALSE,0.922,"range",TRUE,39061009901,0.135119726339795,0.880650994575045,49643,0.117273795534665,0.13658070678128,0.121682523785679,0.369103508622097,5121.59669159733,-84.595602,39.116489
"51000320424","2609 MERRITTVIEW LN COLERAIN TOWNSHIP OH 45231",FALSE,FALSE,0.765,"range",TRUE,39061021509,0.23027114528531,0.83651804670913,45604,0.0928485576923077,0.286318332829961,0.0824359450427033,0.437050367275226,936.470594072253,-84.571771,39.268689
"59900700299","850 CLEARFIELD LN SPRINGDALE OH 45240",FALSE,FALSE,0.797,"range",TRUE,39061021501,0.0908596300326442,0.941582914572864,55714,0.0923008653206124,0.0969261835315234,0.0990196078431373,0.312011365624055,580.377284433021,-84.508419,39.304967
"24800010022","3020 WEST TOWER AV CINCINNATI OH 45238",FALSE,FALSE,0.943,"range",TRUE,39061010900,0.23395613322502,0.875287356321839,31847,0.162151993980436,0.260346124905944,0.0552570990023024,0.455492350207092,3853.53249398364,-84.601335,39.132613
"17900780057","4056 VINEDALE AV CINCINNATI OH 45205",FALSE,FALSE,0.922,"range",TRUE,39061009700,0.349459840300611,0.781195589088799,27845,0.131128274009402,0.426124916051041,0.173845556849049,0.564407216354687,4673.76225176349,-84.586379,39.104309
"52001720079","6831 WINDWARD AV COLUMBIA TOWNSHIP OH 45227",FALSE,FALSE,0.731,"range",TRUE,39061005600,0.163009404388715,0.867483811285846,45230,0.164137449851736,0.195924764890282,0.0995059985885674,0.413847238191084,2765.7288664787,-84.378738,39.153852
